,main_title,title,variable,value
924,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2012,0
925,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2012,0
926,12．予　　備　　費,12．予　　備　　費,2012,0
927,13．そ　　の　　他,13．そ　　の　　他,2012,3127364837
928,１．国 家 機 関 費,皇室費,2013,5774431
929,１．国 家 機 関 費,国会費,2013,125668672
930,１．国 家 機 関 費,選挙費,2013,50432786
931,１．国 家 機 関 費,司法、警察及び消防費,2013,1524285156
932,１．国 家 機 関 費,外交費,2013,850286829
933,１．国 家 機 関 費,一般行政費,2013,1571959844
934,１．国 家 機 関 費,徴税費,2013,725193651
935,１．国 家 機 関 費,貨幣製造費,2013,13747892
936,２．地 方 財 政 費,地方財政調整費,2013,17553472754
937,２．地 方 財 政 費,元利補給,2013,0
938,２．地 方 財 政 費,その他,2013,21836248
939,４．国土保全及び開発費,国土保全費,2013,1380337210
940,４．国土保全及び開発費,国土開発費,2013,5927713449
941,４．国土保全及び開発費,災害対策費,2013,446469955
942,４．国土保全及び開発費,試験研究費,2013,49462684
943,４．国土保全及び開発費,その他,2013,83114936
944,５．産 業 経 済 費,農林水産業費,2013,1693693722
945,５．産 業 経 済 費,商工鉱業費,2013,1503287855
946,５．産 業 経 済 費,運輸通信費,2013,276095747
947,５．産 業 経 済 費,産業投資特別会計へ繰入,2013,0
948,５．産 業 経 済 費,物資及び物価調整費,2013,90673272
949,６．教 育 文 化 費,学校教育費,2013,4322831229
950,６．教 育 文 化 費,社会教育及び文化費,2013,144413091
951,６．教 育 文 化 費,科学振興費,2013,1322407872
952,６．教 育 文 化 費,災害対策費,2013,9837279
953,７．社会保障関係費,社会保険費,2013,22395684023
954,７．社会保障関係費,生活保護費,2013,2795120764
955,７．社会保障関係費,社会福祉費,2013,2239804504
956,７．社会保障関係費,住宅対策費,2013,137761485
957,７．社会保障関係費,失業対策費,2013,165774964
958,７．社会保障関係費,保健衛生費,2013,591471852
959,７．社会保障関係費,試験研究費,2013,123449367
960,７．社会保障関係費,災害対策費,2013,70796686
961,７．社会保障関係費,その他,2013,1326810360
962,８．恩　　給　　費,文官恩給費,2013,14909586
963,８．恩　　給　　費,旧軍人遺族等恩給費,2013,464917252
964,８．恩　　給　　費,その他,2013,23673530
965,３．防 衛 関 係 費,３．防 衛 関 係 費,2013,4802875442
966,９．国　　債　　費,９．国　　債　　費,2013,21293507626
967,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2013,0
968,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2013,0
969,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2013,0
970,12．予　　備　　費,12．予　　備　　費,2013,0
971,13．そ　　の　　他,13．そ　　の　　他,2013,4049324814
972,３．防 衛 関 係 費,３．防 衛 関 係 費,2013,4802875442
973,９．国　　債　　費,９．国　　債　　費,2013,21293507626
974,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2013,0
975,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2013,0
976,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2013,0
977,12．予　　備　　費,12．予　　備　　費,2013,0
978,13．そ　　の　　他,13．そ　　の　　他,2013,4049324814
979,３．防 衛 関 係 費,３．防 衛 関 係 費,2013,4802875442
980,９．国　　債　　費,９．国　　債　　費,2013,21293507626
981,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2013,0
982,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2013,0
983,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2013,0
984,12．予　　備　　費,12．予　　備　　費,2013,0
985,13．そ　　の　　他,13．そ　　の　　他,2013,4049324814
986,１．国 家 機 関 費,皇室費,2014,6151561
987,１．国 家 機 関 費,国会費,2014,132043907
988,１．国 家 機 関 費,選挙費,2014,56412418
989,１．国 家 機 関 費,司法、警察及び消防費,2014,1502880959
990,１．国 家 機 関 費,外交費,2014,870024473
991,１．国 家 機 関 費,一般行政費,2014,1502453529
992,１．国 家 機 関 費,徴税費,2014,775835905
993,１．国 家 機 関 費,貨幣製造費,2014,14828881
994,２．地 方 財 政 費,地方財政調整費,2014,17096255371
995,２．地 方 財 政 費,元利補給,2014,0
996,２．地 方 財 政 費,その他,2014,89519898
997,４．国土保全及び開発費,国土保全費,2014,1163296905
998,４．国土保全及び開発費,国土開発費,2014,5622921120
999,４．国土保全及び開発費,災害対策費,2014,217111910
1000,４．国土保全及び開発費,試験研究費,2014,55744293
1001,４．国土保全及び開発費,その他,2014,158961489
1002,５．産 業 経 済 費,農林水産業費,2014,1475251108
1003,５．産 業 経 済 費,商工鉱業費,2014,1714027146
1004,５．産 業 経 済 費,運輸通信費,2014,212621503
1005,５．産 業 経 済 費,産業投資特別会計へ繰入,2014,0
1006,５．産 業 経 済 費,物資及び物価調整費,2014,107388881
1007,６．教 育 文 化 費,学校教育費,2014,4184132336
1008,６．教 育 文 化 費,社会教育及び文化費,2014,160125694
1009,６．教 育 文 化 費,科学振興費,2014,1188962523
1010,６．教 育 文 化 費,災害対策費,2014,1004263
1011,７．社会保障関係費,社会保険費,2014,23316288715
1012,７．社会保障関係費,生活保護費,2014,2800101773
1013,７．社会保障関係費,社会福祉費,2014,2499103114
1014,７．社会保障関係費,住宅対策費,2014,230218816
1015,７．社会保障関係費,失業対策費,2014,22010118
1016,７．社会保障関係費,保健衛生費,2014,581272391
1017,７．社会保障関係費,試験研究費,2014,123296437
1018,７．社会保障関係費,災害対策費,2014,5321916
1019,７．社会保障関係費,その他,2014,1281133776
1020,８．恩　　給　　費,文官恩給費,2014,13078852
1021,８．恩　　給　　費,旧軍人遺族等恩給費,2014,408930998
1022,８．恩　　給　　費,その他,2014,20787351
1023,３．防 衛 関 係 費,３．防 衛 関 係 費,2014,5073428675
1024,９．国　　債　　費,９．国　　債　　費,2014,22185692730
1025,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2014,0
1026,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2014,0
1027,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2014,0
1028,12．予　　備　　費,12．予　　備　　費,2014,0
1029,13．そ　　の　　他,13．そ　　の　　他,2014,1944845682
1030,３．防 衛 関 係 費,３．防 衛 関 係 費,2014,5073428675
1031,９．国　　債　　費,９．国　　債　　費,2014,22185692730
1032,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2014,0
1033,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2014,0
1034,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2014,0
1035,12．予　　備　　費,12．予　　備　　費,2014,0
1036,13．そ　　の　　他,13．そ　　の　　他,2014,1944845682
1037,３．防 衛 関 係 費,３．防 衛 関 係 費,2014,5073428675
1038,９．国　　債　　費,９．国　　債　　費,2014,22185692730
1039,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2014,0
1040,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2014,0
1041,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2014,0
1042,12．予　　備　　費,12．予　　備　　費,2014,0
1043,13．そ　　の　　他,13．そ　　の　　他,2014,1944845682
1044,１．国 家 機 関 費,皇室費,2015,5800414
1045,１．国 家 機 関 費,国会費,2015,134301666
1046,１．国 家 機 関 費,選挙費,2015,1643113
1047,１．国 家 機 関 費,司法、警察及び消防費,2015,1514804508
1048,１．国 家 機 関 費,外交費,2015,906512055
1049,１．国 家 機 関 費,一般行政費,2015,1708495119
1050,１．国 家 機 関 費,徴税費,2015,775425294
1051,１．国 家 機 関 費,貨幣製造費,2015,14891355
1052,２．地 方 財 政 費,地方財政調整費,2015,16800803231
1053,２．地 方 財 政 費,元利補給,2015,0
1054,２．地 方 財 政 費,その他,2015,87510979
1055,４．国土保全及び開発費,国土保全費,2015,1005727842
1056,４．国土保全及び開発費,国土開発費,2015,5005197238
1057,４．国土保全及び開発費,災害対策費,2015,185728064
1058,４．国土保全及び開発費,試験研究費,2015,49299430
1059,４．国土保全及び開発費,その他,2015,142014505
1060,５．産 業 経 済 費,農林水産業費,2015,1764817172
1061,５．産 業 経 済 費,商工鉱業費,2015,1312462772
1062,５．産 業 経 済 費,運輸通信費,2015,201620788
1063,５．産 業 経 済 費,産業投資特別会計へ繰入,2015,0
1064,５．産 業 経 済 費,物資及び物価調整費,2015,89198017
1065,６．教 育 文 化 費,学校教育費,2015,4010909036
1066,６．教 育 文 化 費,社会教育及び文化費,2015,144657397
1067,６．教 育 文 化 費,科学振興費,2015,1142164443
1068,６．教 育 文 化 費,災害対策費,2015,1192687
1069,７．社会保障関係費,社会保険費,2015,23844252037
1070,７．社会保障関係費,生活保護費,2015,2822880460
1071,７．社会保障関係費,社会福祉費,2015,3060428107
1072,７．社会保障関係費,住宅対策費,2015,149387651
1073,７．社会保障関係費,失業対策費,2015,20462851
1074,７．社会保障関係費,保健衛生費,2015,623320586
1075,７．社会保障関係費,試験研究費,2015,73200631
1076,７．社会保障関係費,災害対策費,2015,5645323
1077,７．社会保障関係費,その他,2015,1328106275
1078,８．恩　　給　　費,文官恩給費,2015,11266607
1079,８．恩　　給　　費,旧軍人遺族等恩給費,2015,355956676
1080,８．恩　　給　　費,その他,2015,19014969
1081,３．防 衛 関 係 費,３．防 衛 関 係 費,2015,5141147921
1082,９．国　　債　　費,９．国　　債　　費,2015,22463534769
1083,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2015,0
1084,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2015,0
1085,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2015,0
1086,12．予　　備　　費,12．予　　備　　費,2015,0
1087,13．そ　　の　　他,13．そ　　の　　他,2015,1306542097
1088,３．防 衛 関 係 費,３．防 衛 関 係 費,2015,5141147921
1089,９．国　　債　　費,９．国　　債　　費,2015,22463534769
1090,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2015,0
1091,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2015,0
1092,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2015,0
1093,12．予　　備　　費,12．予　　備　　費,2015,0
1094,13．そ　　の　　他,13．そ　　の　　他,2015,1306542097
1095,３．防 衛 関 係 費,３．防 衛 関 係 費,2015,5141147921
1096,９．国　　債　　費,９．国　　債　　費,2015,22463534769
1097,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2015,0
1098,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2015,0
1099,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2015,0
1100,12．予　　備　　費,12．予　　備　　費,2015,0
1101,13．そ　　の　　他,13．そ　　の　　他,2015,1306542097
1102,１．国 家 機 関 費,皇室費,2016,5351842
1103,１．国 家 機 関 費,国会費,2016,132560410
1104,１．国 家 機 関 費,選挙費,2016,53738213
1105,１．国 家 機 関 費,司法、警察及び消防費,2016,1573470081
1106,１．国 家 機 関 費,外交費,2016,924167345
1107,１．国 家 機 関 費,一般行政費,2016,1497159393
1108,１．国 家 機 関 費,徴税費,2016,778734855
1109,１．国 家 機 関 費,貨幣製造費,2016,14774292
1110,２．地 方 財 政 費,地方財政調整費,2016,15339274500
1111,２．地 方 財 政 費,元利補給,2016,0
1112,２．地 方 財 政 費,その他,2016,81986902
1113,４．国土保全及び開発費,国土保全費,2016,1127020588
1114,４．国土保全及び開発費,国土開発費,2016,5195409024
1115,４．国土保全及び開発費,災害対策費,2016,249515094
1116,４．国土保全及び開発費,試験研究費,2016,48318822
1117,４．国土保全及び開発費,その他,2016,125771991
1118,５．産 業 経 済 費,農林水産業費,2016,1561248382
1119,５．産 業 経 済 費,商工鉱業費,2016,1747455643
1120,５．産 業 経 済 費,運輸通信費,2016,212357991
1121,５．産 業 経 済 費,産業投資特別会計へ繰入,2016,0
1122,５．産 業 経 済 費,物資及び物価調整費,2016,81690957
1123,６．教 育 文 化 費,学校教育費,2016,3997265117
1124,６．教 育 文 化 費,社会教育及び文化費,2016,157942229
1125,６．教 育 文 化 費,科学振興費,2016,1196517792
1126,６．教 育 文 化 費,災害対策費,2016,4031006
1127,７．社会保障関係費,社会保険費,2016,24162813487
1128,７．社会保障関係費,生活保護費,2016,2825962544
1129,７．社会保障関係費,社会福祉費,2016,3561728854
1130,７．社会保障関係費,住宅対策費,2016,159113953
1131,７．社会保障関係費,失業対策費,2016,21128138
1132,７．社会保障関係費,保健衛生費,2016,608418593
1133,７．社会保障関係費,試験研究費,2016,68182517
1134,７．社会保障関係費,災害対策費,2016,119779230
1135,７．社会保障関係費,その他,2016,1309908642
1136,８．恩　　給　　費,文官恩給費,2016,9779220
1137,８．恩　　給　　費,旧軍人遺族等恩給費,2016,308118566
1138,８．恩　　給　　費,その他,2016,16151421
1139,３．防 衛 関 係 費,３．防 衛 関 係 費,2016,5162012628
1140,９．国　　債　　費,９．国　　債　　費,2016,22085592882
1141,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2016,0
1142,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2016,0
1143,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2016,0
1144,12．予　　備　　費,12．予　　備　　費,2016,0
1145,13．そ　　の　　他,13．そ　　の　　他,2016,1017311678
1146,３．防 衛 関 係 費,３．防 衛 関 係 費,2016,5162012628
1147,９．国　　債　　費,９．国　　債　　費,2016,22085592882
1148,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2016,0
1149,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2016,0
1150,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2016,0
1151,12．予　　備　　費,12．予　　備　　費,2016,0
1152,13．そ　　の　　他,13．そ　　の　　他,2016,1017311678
1153,３．防 衛 関 係 費,３．防 衛 関 係 費,2016,5162012628
1154,９．国　　債　　費,９．国　　債　　費,2016,22085592882
1155,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2016,0
1156,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2016,0
1157,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2016,0
1158,12．予　　備　　費,12．予　　備　　費,2016,0
1159,13．そ　　の　　他,13．そ　　の　　他,2016,1017311678
1160,１．国 家 機 関 費,皇室費,2017,6776077
1161,１．国 家 機 関 費,国会費,2017,133287519
1162,１．国 家 機 関 費,選挙費,2017,59832965
1163,１．国 家 機 関 費,司法、警察及び消防費,2017,1560110218
1164,１．国 家 機 関 費,外交費,2017,888687574
1165,１．国 家 機 関 費,一般行政費,2017,1383405116
1166,１．国 家 機 関 費,徴税費,2017,778866035
1167,１．国 家 機 関 費,貨幣製造費,2017,14697699
1168,２．地 方 財 政 費,地方財政調整費,2017,15567103800
1169,２．地 方 財 政 費,元利補給,2017,0
1170,２．地 方 財 政 費,その他,2017,77698058
1171,４．国土保全及び開発費,国土保全費,2017,1028938132
1172,４．国土保全及び開発費,国土開発費,2017,5356030795
1173,４．国土保全及び開発費,災害対策費,2017,333499401
1174,４．国土保全及び開発費,試験研究費,2017,49594809
1175,４．国土保全及び開発費,その他,2017,126892539
1176,５．産 業 経 済 費,農林水産業費,2017,1629895317
1177,５．産 業 経 済 費,商工鉱業費,2017,1257064799
1178,５．産 業 経 済 費,運輸通信費,2017,192966905
1179,５．産 業 経 済 費,産業投資特別会計へ繰入,2017,0
1180,５．産 業 経 済 費,物資及び物価調整費,2017,77544344
1181,６．教 育 文 化 費,学校教育費,2017,4066936446
1182,６．教 育 文 化 費,社会教育及び文化費,2017,175929358
1183,６．教 育 文 化 費,科学振興費,2017,1188002101
1184,６．教 育 文 化 費,災害対策費,2017,11284762
1185,７．社会保障関係費,社会保険費,2017,24515306267
1186,７．社会保障関係費,生活保護費,2017,2815581645
1187,７．社会保障関係費,社会福祉費,2017,3566572817
1188,７．社会保障関係費,住宅対策費,2017,165807948
1189,７．社会保障関係費,失業対策費,2017,16906520
1190,７．社会保障関係費,保健衛生費,2017,627969676
1191,７．社会保障関係費,試験研究費,2017,73903393
1192,７．社会保障関係費,災害対策費,2017,61131019
1193,７．社会保障関係費,その他,2017,1264124061
1194,８．恩　　給　　費,文官恩給費,2017,8483251
1195,８．恩　　給　　費,旧軍人遺族等恩給費,2017,262608937
1196,８．恩　　給　　費,その他,2017,13949358
1197,３．防 衛 関 係 費,３．防 衛 関 係 費,2017,5286811260
1198,９．国　　債　　費,９．国　　債　　費,2017,22520820705
1199,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2017,0
1200,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2017,0
1201,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2017,0
1202,12．予　　備　　費,12．予　　備　　費,2017,0
1203,13．そ　　の　　他,13．そ　　の　　他,2017,950583079
1204,３．防 衛 関 係 費,３．防 衛 関 係 費,2017,5286811260
1205,９．国　　債　　費,９．国　　債　　費,2017,22520820705
1206,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2017,0
1207,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2017,0
1208,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2017,0
1209,12．予　　備　　費,12．予　　備　　費,2017,0
1210,13．そ　　の　　他,13．そ　　の　　他,2017,950583079
1211,３．防 衛 関 係 費,３．防 衛 関 係 費,2017,5286811260
1212,９．国　　債　　費,９．国　　債　　費,2017,22520820705
1213,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2017,0
1214,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2017,0
1215,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2017,0
1216,12．予　　備　　費,12．予　　備　　費,2017,0
1217,13．そ　　の　　他,13．そ　　の　　他,2017,950583079
1218,１．国 家 機 関 費,皇室費,2018,9678519
1219,１．国 家 機 関 費,国会費,2018,136393763
1220,１．国 家 機 関 費,選挙費,2018,143469
1221,１．国 家 機 関 費,司法、警察及び消防費,2018,1629272958
1222,１．国 家 機 関 費,外交費,2018,878467212
1223,１．国 家 機 関 費,一般行政費,2018,1349839809
1224,１．国 家 機 関 費,徴税費,2018,789261980
1225,１．国 家 機 関 費,貨幣製造費,2018,14802080
1226,２．地 方 財 政 費,地方財政調整費,2018,16025781000
1227,２．地 方 財 政 費,元利補給,2018,0
1228,２．地 方 財 政 費,その他,2018,73542993
1229,４．国土保全及び開発費,国土保全費,2018,1091578347
1230,４．国土保全及び開発費,国土開発費,2018,5248379432
1231,４．国土保全及び開発費,災害対策費,2018,442550864
1232,４．国土保全及び開発費,試験研究費,2018,49165936
1233,４．国土保全及び開発費,その他,2018,139800259
1234,５．産 業 経 済 費,農林水産業費,2018,1588375531
1235,５．産 業 経 済 費,商工鉱業費,2018,1444345004
1236,５．産 業 経 済 費,運輸通信費,2018,199478203
1237,５．産 業 経 済 費,産業投資特別会計へ繰入,2018,0
1238,５．産 業 経 済 費,物資及び物価調整費,2018,77079133
1239,６．教 育 文 化 費,学校教育費,2018,4015081795
1240,６．教 育 文 化 費,社会教育及び文化費,2018,149671080
1241,６．教 育 文 化 費,科学振興費,2018,1302739709
1242,６．教 育 文 化 費,災害対策費,2018,12891289
1243,７．社会保障関係費,社会保険費,2018,24771233204
1244,７．社会保障関係費,生活保護費,2018,2763347070
1245,７．社会保障関係費,社会福祉費,2018,2498038942
1246,７．社会保障関係費,住宅対策費,2018,154093020
1247,７．社会保障関係費,失業対策費,2018,17947210
1248,７．社会保障関係費,保健衛生費,2018,650199220
1249,７．社会保障関係費,試験研究費,2018,65551809
1250,７．社会保障関係費,災害対策費,2018,49887828
1251,７．社会保障関係費,その他,2018,2138404341
1252,８．恩　　給　　費,文官恩給費,2018,7339314
1253,８．恩　　給　　費,旧軍人遺族等恩給費,2018,221515501
1254,８．恩　　給　　費,その他,2018,11754611
1255,３．防 衛 関 係 費,３．防 衛 関 係 費,2018,5487851505
1256,９．国　　債　　費,９．国　　債　　費,2018,22528601809
1257,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2018,0
1258,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2018,0
1259,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2018,0
1260,12．予　　備　　費,12．予　　備　　費,2018,0
1261,13．そ　　の　　他,13．そ　　の　　他,2018,940610781
1262,３．防 衛 関 係 費,３．防 衛 関 係 費,2018,5487851505
1263,９．国　　債　　費,９．国　　債　　費,2018,22528601809
1264,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2018,0
1265,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2018,0
1266,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2018,0
1267,12．予　　備　　費,12．予　　備　　費,2018,0
1268,13．そ　　の　　他,13．そ　　の　　他,2018,940610781
1269,３．防 衛 関 係 費,３．防 衛 関 係 費,2018,5487851505
1270,９．国　　債　　費,９．国　　債　　費,2018,22528601809
1271,10.経済危機対応・地域活性化予備費,10.経済危機対応・地域活性化予備費,2018,0
1272,11.東日本大震災復旧・復興予備費,11.東日本大震災復旧・復興予備費,2018,0
1273,12.熊本地震復旧等予備費,12.熊本地震復旧等予備費,2018,0
1274,12．予　　備　　費,12．予　　備　　費,2018,0
1275,13．そ　　の　　他,13．そ　　の　　他,2018,940610781
